budget_encoded,company_size_encoded,deadline_encoded,service_website,service_ecommerce,service_mobile_app,service_branding,service_seo,contact_email,contact_whatsapp,contact_phone,contact_social_media,hour_of_day,day_of_week,month_of_year,is_business_hours,message_length,avg_word_length,sentence_count,exclamation_count,question_count,has_budget_mentioned,has_deadline_mentioned,has_phone_mentioned,has_company_mentioned,professionalism_score,sentiment_score,converted
2,2,2,False,False,False,False,True,False,False,False,True,18,2,4,1,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,0
2,1,2,True,False,False,False,False,False,True,False,False,18,3,5,1,18,4.722222222222222,2,0,0,0,0,0,0,0.18,0.70095,0
0,0,1,False,False,False,True,False,False,True,False,False,18,1,1,1,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,0
0,2,0,False,True,False,False,False,False,True,False,False,18,5,3,0,17,4.764705882352941,2,0,1,0,0,0,0,0.17,0.70095,0
0,1,0,False,False,False,False,True,True,False,False,False,18,5,11,0,16,5.0625,2,0,1,0,0,0,0,0.16,0.5,0
0,0,1,False,False,True,False,False,True,False,False,False,18,3,11,1,9,4.333333333333333,2,0,0,0,0,0,0,0.09,0.5,0
3,0,0,False,True,False,False,False,True,False,False,False,18,6,8,0,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
1,1,1,True,False,False,False,False,False,True,False,False,18,3,7,1,18,5.388888888888889,2,0,1,0,0,0,0,0.18,0.5,0
0,0,0,False,False,True,False,False,True,False,False,False,18,4,11,1,20,6.0,3,0,1,0,0,0,0,0.25,0.5,0
2,1,1,False,False,True,False,False,False,True,False,False,18,3,1,1,23,5.260869565217392,2,0,1,0,0,0,0,0.23,0.5,0
1,2,2,False,False,False,False,True,False,True,False,False,18,2,3,1,39,5.794871794871795,4,0,1,0,0,0,0,0.32564102564102565,0.19815,0
1,1,0,False,True,False,False,False,False,False,False,True,18,4,2,1,17,5.0588235294117645,2,0,1,0,0,0,0,0.2288235294117647,0.5,0
1,2,1,True,False,False,False,False,False,True,False,False,18,0,8,1,22,4.636363636363637,3,0,1,0,0,0,0,0.22,0.5,1
1,1,1,False,True,False,False,False,False,True,False,False,18,4,12,1,9,4.555555555555555,2,0,1,0,0,0,0,0.09,0.648,0
2,1,1,False,False,True,False,False,True,False,False,False,18,4,9,1,35,5.142857142857143,3,0,0,1,0,0,0,0.3,0.5,1
0,0,0,True,False,False,False,False,False,True,False,False,18,0,5,1,10,4.5,2,0,1,0,0,0,0,0.1,0.5,0
0,1,0,True,False,False,False,False,False,False,True,False,18,4,12,1,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
0,0,2,False,False,True,False,False,False,True,False,False,18,0,4,1,14,4.142857142857143,2,0,1,0,0,0,0,0.14,0.5,0
3,3,1,False,False,True,False,False,True,False,False,False,18,1,7,1,27,4.814814814814815,4,0,1,0,0,0,0,0.27,0.5,1
1,2,1,False,False,True,False,False,False,False,True,False,18,2,4,1,16,5.8125,2,0,0,0,0,0,0,0.16,0.5,1
0,0,0,True,False,False,False,False,False,False,True,False,18,2,3,1,4,5.75,2,0,0,0,0,0,0,0.04,0.5,0
3,1,1,False,False,True,False,False,False,True,False,False,18,2,2,1,9,4.555555555555555,2,0,1,0,0,0,0,0.2011111111111111,0.5,1
2,1,1,True,False,False,False,False,False,True,False,False,18,3,3,1,19,4.526315789473684,3,0,1,0,0,0,0,0.19,0.5,0
3,1,1,True,False,False,False,False,False,False,True,False,18,1,7,1,33,4.909090909090909,4,0,0,0,1,0,0,0.3909090909090909,0.5,1
0,2,2,False,False,False,False,True,False,True,False,False,18,1,3,1,13,6.153846153846154,2,0,0,0,0,0,0,0.20692307692307693,0.5,1
1,0,1,False,False,False,True,False,False,True,False,False,18,5,9,0,14,4.071428571428571,2,0,1,1,0,0,0,0.21142857142857144,0.5,0
1,0,2,True,False,False,False,False,False,True,False,False,18,4,3,1,18,5.333333333333333,2,0,0,0,0,0,0,0.18,0.6366,0
1,2,0,False,False,False,False,True,False,False,True,False,18,3,1,1,15,5.133333333333334,2,0,1,0,0,0,0,0.15,0.5,0
1,3,1,False,False,True,False,False,False,False,True,False,18,2,1,1,20,5.15,3,0,0,0,0,0,0,0.2,0.81245,0
1,2,1,False,False,True,False,False,True,False,False,False,18,3,1,1,24,4.875,3,0,1,0,0,0,0,0.2816666666666667,0.6591,0
0,1,1,False,False,False,False,True,False,False,True,False,18,6,11,0,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,0
2,0,0,False,False,True,False,False,False,False,True,False,18,3,4,1,9,4.777777777777778,2,0,1,0,0,0,0,0.09,0.5,0
0,0,1,False,False,False,True,False,True,False,False,False,18,1,1,1,9,4.222222222222222,2,0,1,0,0,0,0,0.09,0.5,0
2,1,0,False,False,True,False,False,False,True,False,False,18,6,9,0,27,5.777777777777778,2,0,0,0,1,0,0,0.3811111111111111,0.5,1
0,0,2,False,False,False,True,False,False,False,False,True,18,6,2,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
1,1,1,False,False,False,True,False,False,True,False,False,18,0,1,1,19,5.0,2,0,1,0,0,0,0,0.19,0.5,0
2,3,2,False,True,False,False,False,False,False,False,True,18,4,2,1,30,5.4,3,0,1,0,0,0,0,0.36666666666666664,0.6806,1
0,0,1,True,False,False,False,False,False,False,True,False,18,3,2,1,4,6.25,2,1,0,0,0,0,0,0.29,0.5,0
1,2,1,False,False,False,False,True,False,False,False,True,18,6,6,0,38,5.105263157894737,4,0,1,1,1,0,0,0.4052631578947368,0.41935,1
1,3,1,False,False,False,True,False,True,False,False,False,18,2,11,1,19,5.421052631578948,3,0,0,0,0,0,0,0.19,0.5640000000000001,1
0,1,2,True,False,False,False,False,True,False,False,False,18,6,11,0,12,4.75,2,0,1,0,0,0,0,0.12,0.5,0
0,0,1,False,False,True,False,False,False,True,False,False,18,4,2,1,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
1,2,1,False,False,False,False,True,False,False,True,False,18,3,7,1,15,4.266666666666667,2,0,1,0,0,0,0,0.15,0.44865,0
1,2,1,False,True,False,False,False,False,True,False,False,18,0,1,1,42,5.119047619047619,3,0,0,1,0,0,0,0.37142857142857144,0.7383500000000001,1
0,1,0,False,True,False,False,False,False,True,False,False,18,2,2,1,9,4.777777777777778,2,0,1,0,0,0,0,0.09,0.70095,0
2,1,0,False,False,False,False,True,True,False,False,False,18,3,4,1,5,5.2,1,0,0,0,0,0,0,0.25,0.70095,0
0,0,0,True,False,False,False,False,False,False,True,False,18,0,8,1,21,4.285714285714286,3,0,1,0,0,0,0,0.25761904761904764,0.70095,0
3,2,1,True,False,False,False,False,False,True,False,False,18,4,5,1,23,5.173913043478261,3,0,0,1,0,0,0,0.31695652173913047,0.74695,1
2,2,1,False,True,False,False,False,True,False,False,False,18,3,4,1,17,5.117647058823529,3,0,1,0,0,0,0,0.2288235294117647,0.70095,0
2,1,1,False,True,False,False,False,False,False,False,True,18,6,6,0,17,5.411764705882353,3,0,1,0,0,0,0,0.17,0.70095,0
1,2,1,True,False,False,False,False,False,False,False,True,18,0,4,1,13,3.769230769230769,2,0,1,0,0,0,0,0.13,0.5,0
1,3,1,False,False,True,False,False,False,False,False,True,18,5,4,0,10,5.4,2,0,1,0,0,0,0,0.1,0.5,0
1,1,1,True,False,False,False,False,False,True,False,False,18,4,8,1,17,5.529411764705882,3,0,1,0,0,0,0,0.17,0.5,0
0,1,0,True,False,False,False,False,False,True,False,False,18,6,6,0,7,5.285714285714286,2,0,1,0,0,0,0,0.07,0.5,0
0,1,0,False,False,True,False,False,False,False,False,True,18,1,1,1,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
1,1,1,False,False,False,True,False,True,False,False,False,18,1,12,1,49,5.285714285714286,5,0,1,1,1,0,0,0.3408163265306122,0.2861,1
3,0,2,False,False,True,False,False,False,True,False,False,18,1,8,1,37,5.4324324324324325,4,0,1,1,1,0,0,0.3810810810810811,0.19815,0
1,2,1,False,False,True,False,False,False,True,False,False,18,6,3,0,38,4.394736842105263,2,0,1,0,0,0,0,0.3526315789473684,0.5,1
0,0,1,True,False,False,False,False,True,False,False,False,18,4,1,1,11,4.2727272727272725,2,0,1,0,0,0,0,0.11,0.5,0
0,0,1,True,False,False,False,False,False,True,False,False,18,3,7,1,9,4.888888888888889,2,0,1,0,0,0,0,0.09,0.648,0
3,3,2,False,False,False,False,True,False,False,False,True,18,1,12,1,39,5.589743589743589,5,0,1,0,1,0,0,0.32564102564102565,0.7383500000000001,1
1,2,2,False,True,False,False,False,False,True,False,False,18,5,1,0,14,4.071428571428571,2,0,1,0,0,0,0,0.14,0.5,0
0,0,0,False,False,True,False,False,False,True,False,False,18,4,8,1,14,4.928571428571429,2,0,1,0,0,0,0,0.14,0.648,0
1,1,0,False,False,False,False,True,False,True,False,False,18,0,8,1,7,5.285714285714286,2,0,0,0,0,0,0,0.21285714285714286,0.7294,0
1,1,1,False,False,False,False,True,False,True,False,False,18,3,5,1,14,4.0,2,0,1,0,0,0,0,0.14,0.5,0
0,2,0,False,True,False,False,False,False,True,False,False,18,2,3,1,5,5.2,1,0,0,0,0,0,0,0.25,0.70095,1
3,2,0,False,False,False,False,True,False,True,False,False,18,3,4,1,39,5.128205128205129,3,0,0,1,0,0,0,0.32564102564102565,0.7997000000000001,1
3,2,2,False,True,False,False,False,False,True,False,False,18,0,4,1,39,4.82051282051282,3,0,1,1,1,0,0,0.35128205128205126,0.19815,1
1,2,1,False,True,False,False,False,False,True,False,False,18,5,3,0,18,5.055555555555555,2,0,1,0,0,0,0,0.18,0.5,1
1,3,1,True,False,False,False,False,False,False,True,False,18,2,12,1,37,4.918918918918919,3,0,1,1,0,0,0,0.3810810810810811,0.5679,1
1,1,1,False,False,True,False,False,True,False,False,False,18,6,5,0,12,4.833333333333333,2,0,1,0,0,0,0,0.12,0.5,0
1,1,1,False,False,False,True,False,False,False,False,True,18,1,4,1,21,5.476190476190476,2,0,1,0,0,0,0,0.21,0.5,0
1,1,1,True,False,False,False,False,True,False,False,False,18,6,5,0,13,5.230769230769231,2,0,1,0,0,0,0,0.13,0.5,0
2,3,2,True,False,False,False,False,False,True,False,False,18,6,9,0,31,5.32258064516129,3,0,0,1,0,0,0,0.33225806451612905,0.71075,1
1,2,2,True,False,False,False,False,False,True,False,False,18,5,12,0,17,5.764705882352941,3,0,1,0,0,0,0,0.17,0.6366,1
0,2,0,False,False,True,False,False,False,True,False,False,18,0,5,1,9,4.666666666666667,2,0,1,0,0,0,0,0.09,0.648,0
2,1,1,False,False,False,True,False,True,False,False,False,18,2,9,1,17,4.882352941176471,2,0,1,0,0,0,0,0.17,0.5,0
0,3,1,True,False,False,False,False,False,True,False,False,18,1,5,1,29,5.103448275862069,3,0,0,0,0,0,0,0.32448275862068965,0.5640000000000001,1
0,1,0,True,False,False,False,False,True,False,False,False,18,4,2,1,9,4.666666666666667,2,0,1,0,0,0,0,0.09,0.5,0
3,2,2,True,False,False,False,False,False,False,True,False,18,4,4,1,32,5.03125,4,0,1,0,1,0,0,0.425,0.5,1
2,2,0,False,False,True,False,False,True,False,False,False,18,3,7,1,37,5.45945945945946,3,0,0,1,0,0,0,0.327027027027027,0.5,1
0,1,2,False,True,False,False,False,False,False,True,False,18,0,2,1,12,4.5,2,0,1,0,0,0,0,0.12,0.5,1
1,0,1,True,False,False,False,False,False,True,False,False,18,5,7,0,12,4.75,2,0,1,0,0,0,0,0.12,0.5,1
0,1,0,False,True,False,False,False,False,True,False,False,18,0,4,1,30,3.8,3,0,1,0,0,0,0,0.3,0.82985,0
3,0,2,False,False,False,False,True,False,True,False,False,18,2,2,1,8,4.5,2,0,1,0,0,0,0,0.08,0.5,0
0,0,0,False,False,False,True,False,False,False,False,True,18,6,3,0,19,4.157894736842105,2,0,0,0,0,0,0,0.19,0.70095,0
2,1,2,False,False,False,True,False,True,False,False,False,18,5,6,0,13,4.615384615384615,2,0,1,0,0,0,0,0.13,0.70095,1
1,3,0,False,False,False,True,False,False,True,False,False,18,6,3,0,42,5.214285714285714,5,0,1,0,1,0,0,0.32380952380952377,0.5,1
1,2,2,False,False,False,False,True,False,False,True,False,18,2,1,1,37,5.27027027027027,3,0,1,0,0,0,0,0.4081081081081081,0.5,1
0,1,1,False,False,False,False,True,True,False,False,False,18,3,5,1,41,4.853658536585366,3,0,1,0,0,0,0,0.37317073170731707,0.6909,0
0,1,0,False,False,False,False,True,False,True,False,False,18,3,5,1,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
2,1,1,False,False,False,False,True,True,False,False,False,18,1,10,1,6,4.5,2,0,0,0,0,0,0,0.06,0.5,0
0,0,1,True,False,False,False,False,False,False,False,True,18,3,5,1,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,0
2,2,2,False,False,True,False,False,False,True,False,False,18,5,6,0,13,5.153846153846154,2,0,1,0,0,0,0,0.13,0.5,0
0,0,1,False,False,False,True,False,False,False,False,True,18,0,3,1,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
0,3,2,False,True,False,False,False,False,True,False,False,18,6,7,0,29,5.241379310344827,3,0,1,0,0,0,0,0.29,0.5,1
3,1,2,False,False,True,False,False,True,False,False,False,18,2,4,1,36,5.055555555555555,3,0,0,0,1,0,0,0.4111111111111111,0.6366,1
1,1,0,False,False,False,True,False,False,False,True,False,18,0,6,1,26,4.5,3,1,1,0,0,0,0,0.26,0.5,1
1,2,2,True,False,False,False,False,False,False,True,False,18,3,4,1,37,5.621621621621622,4,0,1,1,0,0,0,0.35405405405405405,0.57655,0
3,2,1,False,False,False,True,False,False,True,False,False,18,6,3,0,42,5.238095238095238,4,0,1,1,1,0,0,0.3952380952380952,0.2958,1
1,3,1,False,False,True,False,False,True,False,False,False,18,4,10,1,30,6.0,3,0,0,0,0,0,0,0.3333333333333333,0.7202,1
2,1,2,False,False,False,True,False,True,False,False,False,18,1,1,1,34,4.529411764705882,3,0,1,1,1,0,0,0.38823529411764707,0.19815,0
0,0,0,False,True,False,False,False,False,False,True,False,18,2,4,1,12,5.333333333333333,2,0,1,0,0,0,0,0.12,0.5,0
3,1,2,True,False,False,False,False,True,False,False,False,18,4,1,1,21,4.333333333333333,3,0,1,0,0,0,0,0.21,0.6806,0
0,0,0,False,False,True,False,False,False,True,False,False,18,2,4,1,14,4.642857142857143,2,0,1,0,0,0,0,0.14,0.5,0
1,1,1,True,False,False,False,False,False,True,False,False,18,3,1,1,21,4.9523809523809526,2,0,1,0,0,0,0,0.21,0.5,0
2,2,2,False,True,False,False,False,False,False,True,False,18,2,12,1,21,5.523809523809524,2,0,0,0,1,0,0,0.35285714285714287,0.5,1
0,2,1,False,False,True,False,False,False,False,True,False,18,4,5,1,8,4.25,2,0,1,0,0,0,0,0.08,0.5,0
2,3,2,False,True,False,False,False,True,False,False,False,18,1,12,1,33,4.848484848484849,4,0,1,1,0,0,0,0.3303030303030303,0.8062,1
0,1,1,False,False,False,False,True,False,True,False,False,18,4,5,1,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,0
0,0,0,False,False,False,True,False,False,True,False,False,18,1,4,1,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
2,3,1,False,False,False,True,False,False,True,False,False,18,5,12,0,41,5.219512195121951,2,0,1,1,1,0,0,0.4219512195121951,0.65545,0
0,1,0,False,True,False,False,False,False,False,False,True,18,3,3,1,3,6.333333333333333,1,0,0,0,0,0,0,0.03,0.6366,0
2,2,1,True,False,False,False,False,False,True,False,False,18,2,12,1,14,5.0,2,0,1,0,0,0,0,0.14,0.648,1
3,2,0,True,False,False,False,False,False,False,False,True,18,6,6,0,26,5.115384615384615,3,0,0,1,0,0,0,0.29846153846153844,0.6591,0
0,0,0,False,False,False,True,False,False,True,False,False,18,3,4,1,20,4.75,3,1,0,0,0,0,0,0.2,0.8855999999999999,0
2,3,2,False,False,True,False,False,False,False,True,False,18,6,7,0,16,4.25,2,0,1,0,0,0,0,0.16,0.5,1
2,2,1,False,False,True,False,False,False,False,False,True,18,2,7,1,22,5.045454545454546,2,0,1,0,0,0,0,0.22,0.5,0
1,1,2,False,False,False,True,False,True,False,False,False,18,6,12,0,24,3.9583333333333335,3,0,1,0,0,0,0,0.24,0.625,0
1,0,0,False,False,False,False,True,False,False,True,False,18,6,11,0,9,4.555555555555555,2,0,1,0,0,0,0,0.09,0.5,0
0,0,0,False,False,False,True,False,False,False,True,False,18,1,1,1,16,5.375,2,0,0,0,0,0,0,0.16,0.71075,0
0,0,0,False,False,False,False,True,False,False,False,True,18,3,9,1,6,4.0,2,0,1,0,0,0,0,0.06,0.5386,0
0,1,1,False,True,False,False,False,True,False,False,False,18,0,11,1,8,4.125,2,0,1,0,0,0,0,0.08,0.5,0
0,1,1,False,True,False,False,False,False,False,True,False,18,0,5,1,37,5.0,4,0,1,1,1,0,0,0.4081081081081081,0.41935,0
3,3,1,False,False,False,True,False,False,False,True,False,18,2,10,1,32,5.125,3,0,1,0,0,0,0,0.33125,0.6806,1
2,2,1,False,False,True,False,False,True,False,False,False,18,3,2,1,17,5.9411764705882355,2,0,1,0,0,0,0,0.17,0.7202,0
1,1,1,False,False,True,False,False,True,False,False,False,18,0,9,1,11,6.2727272727272725,2,0,1,0,0,0,0,0.11,0.5,1
1,1,0,True,False,False,False,False,False,True,False,False,18,2,9,1,10,4.2,2,0,1,0,0,0,0,0.1,0.5,0
1,0,0,False,False,True,False,False,False,False,False,True,18,4,1,1,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,0
0,1,0,False,True,False,False,False,False,False,False,True,18,3,9,1,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
1,0,0,False,True,False,False,False,False,False,False,True,18,2,7,1,7,3.857142857142857,2,0,1,0,0,0,0,0.07,0.5,0
1,2,1,True,False,False,False,False,False,True,False,False,18,5,11,0,32,5.03125,4,0,1,0,1,0,0,0.425,0.5,0
1,2,1,False,True,False,False,False,True,False,False,False,18,2,2,1,8,4.75,2,0,1,0,0,0,0,0.08,0.6806,0
1,3,2,False,False,True,False,False,False,True,False,False,18,1,8,1,7,5.285714285714286,2,0,0,0,0,0,0,0.21285714285714286,0.6591,1
2,3,2,False,True,False,False,False,False,False,True,False,18,1,4,1,13,6.076923076923077,3,0,1,0,0,0,0,0.13,0.5,1
0,1,1,False,False,True,False,False,False,False,True,False,18,4,5,1,9,5.111111111111111,2,0,1,0,0,0,0,0.09,0.5,1
0,0,1,False,False,False,False,True,True,False,False,False,18,4,4,1,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
2,1,1,False,True,False,False,False,False,True,False,False,18,5,11,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
3,3,2,False,True,False,False,False,True,False,False,False,18,3,12,1,9,4.777777777777778,2,0,1,0,0,0,0,0.09,0.5,1
3,3,2,False,False,False,False,True,False,True,False,False,18,1,4,1,14,5.071428571428571,2,0,1,0,0,0,0,0.14,0.70095,1
0,1,0,False,False,False,False,True,False,True,False,False,18,1,11,1,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
0,1,0,False,False,False,False,True,False,True,False,False,18,6,2,0,15,5.6,2,0,0,0,0,0,0,0.15,0.5,0
1,2,1,False,False,True,False,False,False,True,False,False,18,2,4,1,13,5.769230769230769,2,0,1,0,0,0,0,0.13,0.71075,0
1,0,2,True,False,False,False,False,False,False,False,True,18,0,2,1,21,4.761904761904762,3,0,1,0,0,0,0,0.21,0.5,0
0,1,1,True,False,False,False,False,False,True,False,False,18,6,8,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
2,0,0,False,False,True,False,False,False,False,False,True,18,2,2,1,17,5.176470588235294,2,0,1,0,0,0,0,0.17,0.7383500000000001,0
0,1,1,False,False,False,True,False,False,True,False,False,18,4,2,1,4,6.0,2,0,0,0,0,0,0,0.04,0.41105,0
0,1,1,False,False,False,True,False,False,True,False,False,18,6,12,0,18,6.055555555555555,3,0,1,0,0,0,0,0.18,0.5,0
1,3,0,False,False,False,False,True,True,False,False,False,18,1,3,1,39,5.384615384615385,3,0,0,0,0,0,0,0.32564102564102565,0.7859499999999999,1
2,2,2,False,True,False,False,False,False,False,True,False,18,5,2,0,18,5.388888888888889,2,0,1,0,0,0,0,0.18,0.648,0
0,0,0,False,False,False,False,True,True,False,False,False,18,5,6,0,8,4.5,2,0,1,0,0,0,0,0.08,0.5,0
1,2,1,False,False,False,True,False,False,False,True,False,18,2,4,1,21,4.571428571428571,3,0,1,0,0,0,0,0.21,0.6366,0
2,3,2,False,False,False,True,False,False,True,False,False,18,4,8,1,23,5.260869565217392,2,0,0,0,0,0,0,0.2734782608695652,0.5,1
3,2,2,False,False,False,False,True,True,False,False,False,18,2,1,1,29,6.551724137931035,3,0,0,0,0,0,0,0.32448275862068965,0.6806,1
1,0,1,False,False,False,False,True,True,False,False,False,18,5,7,0,10,5.7,2,0,1,0,0,0,0,0.1,0.5,0
0,0,0,False,True,False,False,False,False,True,False,False,18,0,2,1,7,5.0,2,0,1,0,0,0,0,0.07,0.5,0
0,0,1,False,False,True,False,False,False,True,False,False,18,4,5,1,39,4.358974358974359,3,0,0,1,0,0,0,0.32564102564102565,0.70095,0
0,0,1,True,False,False,False,False,False,False,True,False,18,4,1,1,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
0,0,0,False,False,False,True,False,False,False,True,False,18,1,1,1,15,4.466666666666667,2,0,1,0,0,0,0,0.15,0.5,0
0,0,0,False,False,False,False,True,True,False,False,False,18,6,3,0,9,4.333333333333333,2,0,0,0,0,0,0,0.09,0.5,0
0,0,0,False,True,False,False,False,True,False,False,False,18,1,7,1,10,4.6,2,0,1,0,0,0,0,0.1,0.5,0
3,1,0,False,False,True,False,False,False,False,True,False,18,5,1,0,14,5.071428571428571,2,0,1,0,0,0,0,0.14,0.5,0
3,3,1,False,False,True,False,False,False,False,True,False,18,5,8,0,36,4.638888888888889,3,0,1,0,0,0,0,0.3833333333333333,0.5,1
0,2,0,False,False,False,False,True,False,False,False,True,18,5,6,0,20,4.95,3,0,1,0,0,0,0,0.2,0.5,0
2,1,1,False,False,False,False,True,False,True,False,False,18,5,12,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
1,2,2,False,False,True,False,False,True,False,False,False,18,1,3,1,18,5.555555555555555,3,0,1,0,0,0,0,0.23555555555555555,0.6591,1
1,0,2,False,False,False,False,True,False,False,False,True,18,2,4,1,18,5.444444444444445,3,0,1,0,0,0,0,0.18,0.70095,0
3,3,2,False,False,False,True,False,False,False,True,False,18,3,7,1,15,5.8,3,0,0,0,0,0,0,0.15,0.5,0
1,0,1,False,False,False,True,False,False,False,False,True,18,3,5,1,10,4.5,2,0,1,0,0,0,0,0.2,0.6591,0
0,0,0,False,True,False,False,False,False,False,False,True,18,6,12,0,12,5.0,2,0,1,0,0,0,0,0.12,0.5,0
0,0,1,False,False,True,False,False,False,True,False,False,18,4,12,1,12,4.833333333333333,2,0,1,0,0,0,0,0.12,0.5,0
2,3,1,False,False,True,False,False,False,True,False,False,18,6,6,0,18,5.666666666666667,2,0,1,0,0,0,0,0.18,0.648,1
2,3,0,False,True,False,False,False,False,True,False,False,18,1,4,1,13,6.384615384615385,2,0,0,0,0,0,0,0.20692307692307693,0.5,1
2,2,2,False,False,False,False,True,False,True,False,False,18,6,5,0,39,6.0256410256410255,3,0,0,0,0,0,0,0.32564102564102565,0.9037,0
2,2,1,True,False,False,False,False,False,False,False,True,18,4,2,1,24,5.25,3,0,1,0,0,0,0,0.2816666666666667,0.5,1
1,1,0,False,False,False,False,True,False,False,True,False,18,6,8,0,17,5.588235294117647,2,0,1,0,0,0,0,0.17,0.5,0
0,0,0,False,False,False,False,True,True,False,False,False,18,3,10,1,9,5.0,2,0,1,0,0,0,0,0.2011111111111111,0.6591,0
1,1,0,False,False,False,True,False,True,False,False,False,18,5,12,0,9,4.777777777777778,2,0,1,0,0,0,0,0.09,0.5,0
0,3,2,True,False,False,False,False,True,False,False,False,19,4,4,0,42,4.285714285714286,4,0,1,0,0,0,0,0.32380952380952377,0.57655,0
1,2,2,False,False,False,False,True,False,True,False,False,19,4,4,0,24,4.125,3,0,1,0,0,0,0,0.24,0.81845,0
1,0,1,True,False,False,False,False,False,False,True,False,19,5,5,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
0,1,1,False,True,False,False,False,False,False,True,False,19,4,5,0,15,5.266666666666667,2,0,1,0,0,0,0,0.15,0.6591,0
1,0,1,False,False,False,True,False,True,False,False,False,19,6,6,0,10,4.6,2,0,1,0,0,0,0,0.1,0.5,0
3,3,2,False,False,True,False,False,True,False,False,False,19,2,4,0,39,4.6923076923076925,3,0,1,0,0,0,0,0.35128205128205126,0.5,1
3,2,0,True,False,False,False,False,False,True,False,False,19,0,1,0,24,4.875,3,0,1,0,0,0,0,0.2816666666666667,0.6591,0
